Combo,Weight,EV
9d9h3h3s,2.737000893840649E-17,-53999.999999999716
9h3c3h3s,2.0753913111028206E-16,-53999.999999999396
9h4c3h3s,4.146511860116989E-17,-54000.00000000029
9h8c3h3s,1.444403832778742E-16,-54000.00000000043
9c9h3h3s,2.737000893840649E-17,-53999.999999999716
KhTh3h3s,1.6690270534012775E-15,-54000.00000000004
Jh4d3h3s,3.473430273838678E-17,-53999.999999999454
QdJh3h3s,3.597225882045994E-17,-53999.99999999983
Jh4c3h3s,3.473430273838678E-17,-53999.999999999454
QcJh3h3s,3.597225882045994E-17,-53999.99999999983
QdQh3h3s,4.2094050595815277E-16,-54000.000000000815
QcQh3h3s,4.2094050595815277E-16,-54000.000000000815
KhQd3h3s,4.82486420730492E-15,-53999.99999999981
KdKh3h3s,6.593674824620648E-18,-54000.00000000039
KhQc3h3s,4.82486420730492E-15,-53999.99999999981
KcKh3h3s,6.593674824620648E-18,-54000.00000000039
Ah5d3h3s,4.169920374321231E-17,-54000.00000000001
Ah5c3h3s,4.169920374321231E-17,-54000.00000000001
4d3h3s2d,4.774787908744685E-15,-53999.99999999998
Jd3h3s2d,4.384870142688603E-17,-53999.99999999977
5c3h3s2d,7.049977543282073E-16,-53999.999999999185
Qc3h3s2d,2.281335738995319E-16,-53999.99999999976
Kc3h3s2d,4.5812040489075E-17,-54000.00000000089
4d3d3h3s,2.937061354268588E-17,-54000.00000000004
9d3d3h3s,2.0753913111028206E-16,-53999.999999999396
8c3d3h3s,6.82089910154953E-16,-53999.999999999745
Tc3d3h3s,2.3509249928873428E-15,-54000.00000000018
Td4d3h3s,5.235527958167892E-16,-53999.99999999989
4c4d3h3s,8.979044582860599E-16,-53999.9999999999
8c4d3h3s,2.918770099831371E-16,-54000.000000000495
5d3h3s2c,7.049977543282073E-16,-53999.999999999185
7d6d3h3s,8.348586258018614E-17,-53999.99999999982
Td6d3h3s,4.7252660913748667E-17,-54000.00000000006
Tc7d3h3s,2.243850207555319E-15,-54000.00000000012
Kc7d3h3s,6.434925967200922E-16,-54000.00000000011
Ad8d3h3s,9.286349000652155E-16,-54000.00000000016
8d3c3h3s,6.82089910154953E-16,-53999.999999999745
8d4c3h3s,2.918770099831371E-16,-54000.000000000495
8c8d3h3s,6.841863726034456E-16,-54000.000000000255
Ad9d3h3s,4.743680771480006E-16,-54000.000000000044
Td3c3h3s,2.3509249928873428E-15,-54000.00000000018
Td7c3h3s,2.243850207555319E-15,-54000.00000000012
AcTd3h3s,1.3355490708579623E-15,-54000.00000000034
Qd3h3s2c,2.281335738995319E-16,-53999.99999999976
AdKd3h3s,1.0645855805364207E-15,-54000.000000000975
Kd3h3s2c,4.5812040489075E-17,-54000.00000000089
Kd7c3h3s,6.434925967200922E-16,-54000.00000000011
AdTc3h3s,1.3355490708579623E-15,-54000.00000000034
4c3h3s2c,4.774787908744685E-15,-53999.99999999998
Jc3h3s2c,4.384870142688603E-17,-53999.99999999977
4c3c3h3s,2.937061354268588E-17,-54000.00000000004
9c3c3h3s,2.0753913111028206E-16,-53999.999999999396
Tc4c3h3s,5.235527958167892E-16,-53999.99999999989
7c6c3h3s,8.348586258018614E-17,-53999.99999999982
Tc6c3h3s,4.7252660913748667E-17,-54000.00000000006
Ac8c3h3s,9.286349000652155E-16,-54000.00000000016
Ac9c3h3s,4.743680771480006E-16,-54000.000000000044
AcKc3h3s,1.0645855805364207E-15,-54000.000000000975
Kh6h4h3s,7.500573053152504E-16,-53999.99999999899
Qh7h4h3s,2.256596475534108E-17,-54000.000000000065
9d7h4h3s,5.3540926626440495E-17,-53999.99999999975
9c7h4h3s,5.3540926626440495E-17,-53999.99999999975
Th4h3s2d,3.736674682000917E-16,-53999.99999999995
Th4h3d3s,5.235527958167892E-16,-53999.99999999989
AdTh4h3s,2.1880760535561276E-17,-54000.000000000095
Th4h3s2c,3.736674682000917E-16,-53999.99999999995
Th4h3c3s,5.235527958167892E-16,-53999.99999999989
AcTh4h3s,2.1880760535561276E-17,-54000.000000000095
Kh7d4h3s,5.1119191764315684E-18,-53999.99999999881
Kh8d4h3s,2.6446103710123164E-17,-54000.0000000003
Kh7c4h3s,5.1119191764315684E-18,-53999.99999999881
Kh8c4h3s,2.6446103710123164E-17,-54000.0000000003
9d4h3s2d,1.9845005262851906E-16,-54000.00000000012
9d4h3d3s,4.146511860116989E-17,-54000.00000000029
Jd4h3d3s,3.473430273838678E-17,-53999.999999999454
4c4h3d3s,8.979044582860599E-16,-53999.9999999999
8c4h3d3s,2.918770099831371E-16,-54000.000000000495
4d4h3c3s,8.979044582860599E-16,-53999.9999999999
7c4d4h3s,1.5606775599512168E-15,-54000.00000000005
Qc5d4h3s,5.038858313671718E-17,-53999.999999999454
7d4c4h3s,1.5606775599512168E-15,-54000.00000000005
9c7d4h3s,3.092804750554396E-17,-54000.00000000062
Qd8d4h3s,2.2422536248481254E-17,-53999.99999999997
Ad8d4h3s,1.1092148608659883E-17,-54000.00000000026
8d4h3c3s,2.918770099831371E-16,-54000.000000000495
Kc8d4h3s,1.0395339912305964E-17,-54000.00000000068
Ad9d4h3s,8.033413382306513E-16,-54000.00000000052
9d7c4h3s,3.092804750554396E-17,-54000.00000000062
AdTd4h3s,1.1007856302445194E-16,-54000.00000000002
AcTd4h3s,1.2123298096748858E-16,-54000.00000000062
Qd5c4h3s,5.038858313671718E-17,-53999.999999999454
Kd8c4h3s,1.0395339912305964E-17,-54000.00000000068
AdTc4h3s,1.2123298096748858E-16,-54000.00000000062
9c4h3s2c,1.9845005262851906E-16,-54000.00000000012
9c4h3c3s,4.146511860116989E-17,-54000.00000000029
Jc4h3c3s,3.473430273838678E-17,-53999.999999999454
Qc8c4h3s,2.2422536248481254E-17,-53999.99999999997
Ac8c4h3s,1.1092148608659883E-17,-54000.00000000026
Ac9c4h3s,8.033413382306513E-16,-54000.00000000052
AcTc4h3s,1.1007856302445194E-16,-54000.00000000002
8h6h5h3s,2.76784242993535E-16,-53999.99999999968
Qh6h5h3s,2.0432439470281505E-15,-53999.999999998945
Kh6h5h3s,4.2003756055469707E-16,-53999.99999999927
9h7h5h3s,5.205215501637551E-16,-53999.99999999954
Th8h5h3s,6.34708737865796E-17,-54000.000000000124
Qh8h5h3s,6.767339280698333E-15,-54000.0000000006
Kh8h5h3s,3.619364518253463E-16,-53999.99999999975
8d8h5h3s,1.6207720216907635E-17,-53999.99999999984
Td8h5h3s,7.360935059256418E-17,-53999.99999999932
8c8h5h3s,1.6207720216907635E-17,-53999.99999999984
Tc8h5h3s,7.360935059256418E-17,-53999.99999999932
9h8d5h3s,8.261948183327998E-18,-53999.99999999991
Td9h5h3s,2.2923956443794413E-16,-53999.99999999975
9h8c5h3s,8.261948183327998E-18,-53999.99999999991
Tc9h5h3s,2.2923956443794413E-16,-53999.99999999975
Th5d5h3s,1.6155594302977854E-17,-53999.99999999947
QdTh5h3s,2.1280602289021585E-17,-54000.00000000059
Th5c5h3s,1.6155594302977854E-17,-53999.99999999947
QcTh5h3s,2.1280602289021585E-17,-54000.00000000059
Jh6d5h3s,5.558725858277799E-18,-53999.99999999933
Jh6c5h3s,5.558725858277799E-18,-53999.99999999933
Qh7d5h3s,3.577849817445715E-17,-53999.999999999905
QdQh5h3s,2.1275729505757873E-16,-53999.99999999949
Qh7c5h3s,3.577849817445715E-17,-53999.999999999905
QcQh5h3s,2.1275729505757873E-16,-53999.99999999949
Kh6d5h3s,1.6921335560763695E-18,-53999.999999999716
KhQd5h3s,6.75892683412778E-17,-53999.99999999926
KdKh5h3s,1.273702614438756E-16,-53999.999999999265
Kh6c5h3s,1.6921335560763695E-18,-53999.999999999716
KhQc5h3s,6.75892683412778E-17,-53999.99999999926
KcKh5h3s,1.273702614438756E-16,-53999.999999999265
Ah6d5h3s,6.229760393625422E-17,-53999.999999999985
AhQd5h3s,5.980778789984101E-16,-54000.00000000089
AdAh5h3s,2.3999417889519396E-16,-54000.000000000284
Ah6c5h3s,6.229760393625422E-17,-53999.999999999985
AhQc5h3s,5.980778789984101E-16,-54000.00000000089
AcAh5h3s,2.3999417889519396E-16,-54000.000000000284
7d5h3s2d,6.503621046281089E-18,-53999.99999999976
5h3c3s2d,7.049977543282073E-16,-53999.999999999185
9c5h3s2d,1.1317436012190203E-17,-54000.00000000006
6d5h3d3s,9.240336429887534E-18,-53999.99999999946
Ad5h3d3s,4.169920374321231E-17,-54000.00000000001
5h3d3s2c,7.049977543282073E-16,-53999.999999999185
Qc5h4d3s,5.038858313671718E-17,-53999.999999999454
Td5d5h3s,1.6155594302977854E-17,-53999.99999999947
6c5d5h3s,2.917964922222308E-16,-54000.0000000004
Tc5d5h3s,2.0098368214519375E-16,-53999.99999999923
8d6d5h3s,2.333559408631958E-16,-53999.999999999476
Kd6d5h3s,1.0107843823562552E-15,-54000.00000000076
6d5c5h3s,2.917964922222308E-16,-54000.0000000004
Qc6d5h3s,1.5674055151545663E-17,-54000.00000000009
Ad7d5h3s,3.620689296516953E-16,-54000.00000000032
7c7d5h3s,9.747001417489358E-16,-53999.99999999949
9c7d5h3s,5.471773623495917E-17,-53999.999999999236
Kc8d5h3s,3.0944957932102195E-16,-54000.00000000023
9d5h3s2c,1.1317436012190203E-17,-54000.00000000006
9d7c5h3s,5.471773623495917E-17,-53999.999999999236
Kc9d5h3s,3.797909705851629E-18,-54000.0000000004
KdTd5h3s,1.5257333322314176E-16,-54000.00000000001
Td5c5h3s,2.0098368214519375E-16,-53999.99999999923
KdQd5h3s,5.9478630794275165E-18,-53999.999999999374
Qd5h4c3s,5.038858313671718E-17,-53999.999999999454
Qd6c5h3s,1.5674055151545663E-17,-54000.00000000009
QcQd5h3s,2.3499396844331146E-16,-53999.999999999825
Kd8c5h3s,3.0944957932102195E-16,-54000.00000000023
Kd9c5h3s,3.797909705851629E-18,-54000.0000000004
7c5h3s2c,6.503621046281089E-18,-53999.99999999976
6c5h3c3s,9.240336429887534E-18,-53999.99999999946
Ac5h3c3s,4.169920374321231E-17,-54000.00000000001
Tc5c5h3s,1.6155594302977854E-17,-53999.99999999947
8c6c5h3s,2.333559408631958E-16,-53999.999999999476
Kc6c5h3s,1.0107843823562552E-15,-54000.00000000076
Ac7c5h3s,3.620689296516953E-16,-54000.00000000032
KcTc5h3s,1.5257333322314176E-16,-54000.00000000001
KcQc5h3s,5.9478630794275165E-18,-53999.999999999374
7h6h3d3s,8.348586258018614E-17,-53999.99999999982
7h6h3c3s,8.348586258018614E-17,-53999.99999999982
Th8h6h3s,3.713947785808087E-16,-54000.0000000002
8h6h5d3s,2.333559408631958E-16,-53999.999999999476
Qd8h6h3s,1.3775500560277377E-17,-53999.999999999534
8h6h5c3s,2.333559408631958E-16,-53999.999999999476
Qc8h6h3s,1.3775500560277377E-17,-53999.999999999534
Jh9h6h3s,5.165163584583219E-15,-54000.000000000204
Ad9h6h3s,1.8182519985451294E-17,-54000.000000000146
Ac9h6h3s,1.8182519985451294E-17,-54000.000000000146
AhTh6h3s,1.6870558687057796E-16,-54000.00000000043
Th6h3d3s,4.7252660913748667E-17,-54000.00000000006
Th6d6h3s,1.127559362894972E-17,-53999.999999999454
Th9d6h3s,7.17166692222828E-18,-53999.99999999963
Th6h3c3s,4.7252660913748667E-17,-54000.00000000006
Th6c6h3s,1.127559362894972E-17,-53999.999999999454
Th9c6h3s,7.17166692222828E-18,-53999.99999999963
AhJh6h3s,4.3199383121956647E-17,-54000.000000000284
AdJh6h3s,3.8423735173981886E-16,-53999.9999999991
AcJh6h3s,3.8423735173981886E-16,-53999.9999999991
Kh6h5d3s,1.0107843823562552E-15,-54000.00000000076
KhQd6h3s,2.5839006345694606E-18,-54000.00000000032
Kh6h5c3s,1.0107843823562552E-15,-54000.00000000076
KhQc6h3s,2.5839006345694606E-18,-54000.00000000032
7d6h3s2d,4.0457932361463734E-17,-54000.00000000104
6h5d3d3s,9.535497222020598E-17,-54000.000000000146
Jd6h5d3s,5.558725858277799E-18,-53999.99999999933
Kd6h5d3s,1.6921335560763695E-18,-53999.999999999716
Ad6h5d3s,6.229760393625422E-17,-53999.999999999985
6h5c5d3s,2.917964922222308E-16,-54000.0000000004
Qc6h5d3s,1.5674055151545663E-17,-54000.00000000009
Td6d6h3s,1.127559362894972E-17,-53999.999999999454
Kd7d6h3s,4.90990665874528E-17,-53999.99999999993
9c7d6h3s,5.347583961729808E-17,-54000.00000000027
Td8d6h3s,8.663197228467268E-17,-53999.99999999943
Kd8d6h3s,6.46990986691231E-17,-54000.00000000025
9d7c6h3s,5.347583961729808E-17,-54000.00000000027
KcTd6h3s,2.824116712627994E-17,-54000.00000000016
KdJd6h3s,8.688147124497664E-17,-53999.99999999909
AcJd6h3s,4.0465361590570227E-17,-54000.0000000005
Qd6h5c3s,1.5674055151545663E-17,-54000.00000000009
QcQd6h3s,7.291072730732887E-16,-53999.999999999156
KdTc6h3s,2.824116712627994E-17,-54000.00000000016
AdJc6h3s,4.0465361590570227E-17,-54000.0000000005
7c6h3s2c,4.0457932361463734E-17,-54000.00000000104
6h5c3c3s,9.535497222020598E-17,-54000.000000000146
Jc6h5c3s,5.558725858277799E-18,-53999.99999999933
Kc6h5c3s,1.6921335560763695E-18,-53999.999999999716
Ac6h5c3s,6.229760393625422E-17,-53999.999999999985
Tc6c6h3s,1.127559362894972E-17,-53999.999999999454
Kc7c6h3s,4.90990665874528E-17,-53999.99999999993
Tc8c6h3s,8.663197228467268E-17,-53999.99999999943
Kc8c6h3s,6.46990986691231E-17,-54000.00000000025
KcJc6h3s,8.688147124497664E-17,-53999.99999999909
Kh8h7h3s,7.594009275270977E-16,-54000.0000000002
Ad8h7h3s,2.361044966639392E-18,-53999.99999999975
Ac8h7h3s,2.361044966639392E-18,-53999.99999999975
Jh9h7h3s,1.8853031183149516E-16,-54000.00000000047
Kh9h7h3s,1.8295322364549053E-16,-54000.00000000006
QdTh7h3s,4.01247464649742E-17,-54000.000000000175
QcTh7h3s,4.01247464649742E-17,-54000.000000000175
Kh7h6d3s,4.90990665874528E-17,-53999.99999999993
Kh7h6c3s,4.90990665874528E-17,-53999.99999999993
Ah7h5d3s,3.620689296516953E-16,-54000.00000000032
Ah7h5c3s,3.620689296516953E-16,-54000.00000000032
7h5d3s2d,2.4203733304148022E-17,-53999.99999999988
Ad7h3s2d,1.4919660358477706E-16,-53999.99999999966
Tc7h3d3s,2.243850207555319E-15,-54000.00000000012
Kc7h3d3s,6.434925967200922E-16,-54000.00000000011
Kd7h4d3s,5.1119191764315684E-18,-53999.99999999881
7h4c4d3s,1.5606775599512168E-15,-54000.00000000005
9c7h4d3s,3.092804750554396E-17,-54000.00000000062
Qd7h5d3s,3.577849817445715E-17,-53999.999999999905
7c7h5d3s,9.747001417489358E-16,-53999.99999999949
9c7h5d3s,5.471773623495917E-17,-53999.999999999236
9c7h6d3s,5.347583961729808E-17,-54000.00000000027
7d7h5c3s,9.747001417489358E-16,-53999.99999999949
9d7h4c3s,3.092804750554396E-17,-54000.00000000062
9d7h5c3s,5.471773623495917E-17,-53999.999999999236
9d7h6c3s,5.347583961729808E-17,-54000.00000000027
JdTd7h3s,1.0615171710545294E-16,-53999.99999999984
Td7h3c3s,2.243850207555319E-15,-54000.00000000012
KdJd7h3s,1.9284159510038127E-17,-54000.00000000036
AdQd7h3s,2.242125895726436E-18,-54000.00000000055
Kd7h3c3s,6.434925967200922E-16,-54000.00000000011
7h5c3s2c,2.4203733304148022E-17,-53999.99999999988
Ac7h3s2c,1.4919660358477706E-16,-53999.99999999966
Kc7h4c3s,5.1119191764315684E-18,-53999.99999999881
Qc7h5c3s,3.577849817445715E-17,-53999.999999999905
JcTc7h3s,1.0615171710545294E-16,-53999.99999999984
KcJc7h3s,1.9284159510038127E-17,-54000.00000000036
AcQc7h3s,2.242125895726436E-18,-54000.00000000055
Ah9h8h3s,8.603962568439144E-16,-54000.000000000146
QhTh8h3s,5.428933400585653E-17,-54000.00000000007
Th8h6d3s,8.663197228467268E-17,-53999.99999999943
QdTh8h3s,6.644841060657363E-16,-54000.00000000032
Th8h6c3s,8.663197228467268E-17,-53999.99999999943
QcTh8h3s,6.644841060657363E-16,-54000.00000000032
Qh8h4d3s,2.2422536248481254E-17,-53999.99999999997
Qh8h4c3s,2.2422536248481254E-17,-53999.99999999997
Kh8h6d3s,6.46990986691231E-17,-54000.00000000025
KhTd8h3s,1.7549623274322718E-15,-54000.00000000046
Kh8h6c3s,6.46990986691231E-17,-54000.00000000025
KhTc8h3s,1.7549623274322718E-15,-54000.00000000046
Ah8h3d3s,9.286349000652155E-16,-54000.00000000016
Ah8h4d3s,1.1092148608659883E-17,-54000.00000000026
Ah9d8h3s,8.285064723094803E-16,-53999.999999999505
AhQd8h3s,4.341144103036918E-17,-54000.00000000033
Ah8h3c3s,9.286349000652155E-16,-54000.00000000016
Ah8h4c3s,1.1092148608659883E-17,-54000.00000000026
Ah9c8h3s,8.285064723094803E-16,-53999.999999999505
AhQc8h3s,4.341144103036918E-17,-54000.00000000033
Ad8h3s2d,5.349669043136334E-17,-54000.00000000094
8c8h3s2d,3.1475175874923033E-16,-53999.99999999971
Tc8h3s2d,7.244144602053934E-18,-53999.99999999993
9d8h3d3s,1.444403832778742E-16,-54000.00000000043
8h3c3d3s,6.82089910154953E-16,-53999.999999999745
8h4c3d3s,2.918770099831371E-16,-54000.000000000495
8c8h3d3s,6.841863726034456E-16,-54000.000000000255
Kd8h4d3s,2.6446103710123164E-17,-54000.0000000003
8h4d3c3s,2.918770099831371E-16,-54000.000000000495
Kc8h4d3s,1.0395339912305964E-17,-54000.00000000068
8d8h5d3s,1.6207720216907635E-17,-53999.99999999984
9d8h5d3s,8.261948183327998E-18,-53999.99999999991
Kc8h5d3s,3.0944957932102195E-16,-54000.00000000023
8d8h3s2c,3.1475175874923033E-16,-53999.99999999971
8d8h3c3s,6.841863726034456E-16,-54000.000000000255
Ad9d8h3s,1.0509275506130214E-17,-53999.999999998545
9c9d8h3s,7.375604581801869E-16,-54000.000000000844
Jc9d8h3s,1.7783662565846087E-17,-53999.99999999945
Qc9d8h3s,6.172847924846177E-17,-54000.00000000022
JdTd8h3s,4.705717421042775E-17,-53999.99999999986
Td8h3s2c,7.244144602053934E-18,-53999.99999999993
TcTd8h3s,3.0688731411489123E-15,-54000.0000000008
Jd9c8h3s,1.7783662565846087E-17,-53999.99999999945
Qd9c8h3s,6.172847924846177E-17,-54000.00000000022
Kd8h4c3s,1.0395339912305964E-17,-54000.00000000068
Kd8h5c3s,3.0944957932102195E-16,-54000.00000000023
Ac8h3s2c,5.349669043136334E-17,-54000.00000000094
9c8h3c3s,1.444403832778742E-16,-54000.00000000043
Kc8h4c3s,2.6446103710123164E-17,-54000.0000000003
8c8h5c3s,1.6207720216907635E-17,-53999.99999999984
9c8h5c3s,8.261948183327998E-18,-53999.99999999991
Ac9c8h3s,1.0509275506130214E-17,-53999.999999998545
JcTc8h3s,4.705717421042775E-17,-53999.99999999986
QhJh9h3s,5.881273197350887E-17,-53999.999999999905
KhJh9h3s,7.02500099486966E-16,-54000.00000000022
Jh9h3s2d,1.3894665271560134E-16,-53999.99999999889
Jh9h3s2c,1.3894665271560134E-16,-53999.99999999889
QdQh9h3s,5.390525133907018E-16,-53999.999999999694
KdQh9h3s,7.800313905635391E-17,-53999.99999999943
QcQh9h3s,5.390525133907018E-16,-53999.999999999694
KcQh9h3s,7.800313905635391E-17,-53999.99999999943
Kh9d9h3s,3.096205962841075E-18,-54000.0000000006
KhQd9h3s,5.2636398229382104E-17,-53999.999999999265
KdKh9h3s,2.9608892976460937E-16,-53999.99999999883
Kh9c9h3s,3.096205962841075E-18,-54000.0000000006
KhQc9h3s,5.2636398229382104E-17,-53999.999999999265
KcKh9h3s,2.9608892976460937E-16,-53999.99999999883
Ah9h3d3s,4.743680771480006E-16,-54000.000000000044
Ah9h4d3s,8.033413382306513E-16,-54000.00000000052
Ah9h8d3s,1.0509275506130214E-17,-53999.999999998545
Ah9h3c3s,4.743680771480006E-16,-54000.000000000044
Ah9h4c3s,8.033413382306513E-16,-54000.00000000052
Ah9h8c3s,1.0509275506130214E-17,-53999.999999998545
Kd9h3s2d,4.215726849300267E-16,-53999.99999999964
9h5c3s2d,1.1317436012190203E-17,-54000.00000000006
9h8d3d3s,5.1137441962738575E-16,-54000.00000000078
9d9h3d3s,2.737000893840649E-17,-53999.999999999716
9h7d4d3s,5.3540926626440495E-17,-53999.99999999975
9h7c4d3s,3.092804750554396E-17,-54000.00000000062
9h5d3s2c,1.1317436012190203E-17,-54000.00000000006
9h7c5d3s,5.471773623495917E-17,-53999.999999999236
Kc9h5d3s,3.797909705851629E-18,-54000.0000000004
Td9h6d3s,7.17166692222828E-18,-53999.99999999963
9h7c6d3s,5.347583961729808E-17,-54000.00000000027
9h7d4c3s,3.092804750554396E-17,-54000.00000000062
9h7d5c3s,5.471773623495917E-17,-53999.999999999236
9h7d6c3s,5.347583961729808E-17,-54000.00000000027
Ad9h8d3s,8.285064723094803E-16,-53999.999999999505
9c9h8d3s,7.375604581801869E-16,-54000.000000000844
Jc9h8d3s,1.7783662565846087E-17,-53999.99999999945
Qc9h8d3s,6.172847924846177E-17,-54000.00000000022
Kd9d9h3s,3.096205962841075E-18,-54000.0000000006
9d9h8c3s,7.375604581801869E-16,-54000.000000000844
Kc9d9h3s,3.313567198540745E-17,-54000.00000000034
Jd9h8c3s,1.7783662565846087E-17,-53999.99999999945
Qd9h8c3s,6.172847924846177E-17,-54000.00000000022
Kd9h5c3s,3.797909705851629E-18,-54000.0000000004
Kd9c9h3s,3.313567198540745E-17,-54000.00000000034
AcKd9h3s,5.365819324607147E-18,-54000.00000000046
AdKc9h3s,5.365819324607147E-18,-54000.00000000046
Kc9h3s2c,4.215726849300267E-16,-53999.99999999964
9h8c3c3s,5.1137441962738575E-16,-54000.00000000078
9c9h3c3s,2.737000893840649E-17,-53999.999999999716
9h7c4c3s,5.3540926626440495E-17,-53999.99999999975
Tc9h6c3s,7.17166692222828E-18,-53999.99999999963
Ac9h8c3s,8.285064723094803E-16,-53999.999999999505
Kc9c9h3s,3.096205962841075E-18,-54000.0000000006
JhTh7d3s,1.0615171710545294E-16,-53999.99999999984
JhTh8d3s,4.705717421042775E-17,-53999.99999999986
JdJhTh3s,1.9403999125429502E-17,-53999.99999999966
JhTh7c3s,1.0615171710545294E-16,-53999.99999999984
JhTh8c3s,4.705717421042775E-17,-53999.99999999986
JcJhTh3s,1.9403999125429502E-17,-53999.99999999966
AhKhTh3s,2.1327505149482942E-15,-54000.00000000061
KhTh5d3s,1.5257333322314176E-16,-54000.00000000001
KhTdTh3s,3.970158792769428E-17,-53999.99999999891
KhQdTh3s,4.719115669534453E-16,-54000.00000000011
KhTh5c3s,1.5257333322314176E-16,-54000.00000000001
KhTcTh3s,3.970158792769428E-17,-53999.99999999891
KhQcTh3s,4.719115669534453E-16,-54000.00000000011
AhTh3s2d,2.555494664344325E-17,-53999.99999999954
AhTh4d3s,1.1007856302445194E-16,-54000.00000000002
AdAhTh3s,2.3632006618078036E-16,-54000.00000000002
AhTh3s2c,2.555494664344325E-17,-53999.99999999954
AhTh4c3s,1.1007856302445194E-16,-54000.00000000002
AcAhTh3s,2.3632006618078036E-16,-54000.00000000002
Th4d3s2d,2.0592926390804058E-16,-53999.999999999476
QdTh3s2d,6.412181228128714E-16,-54000.00000000106
Th8c3s2d,7.244144602053934E-18,-53999.99999999993
TcTh3s2d,2.346468999241574E-16,-53999.99999999996
Th4d3d3s,3.9561998158330957E-16,-54000.00000000034
Th3c3d3s,2.3509249928873428E-15,-54000.00000000018
Th7c3d3s,2.243850207555319E-15,-54000.00000000012
AcTh3d3s,1.3355490708579623E-15,-54000.00000000034
AcTh4d3s,1.2123298096748858E-16,-54000.00000000062
Th8d5d3s,7.360935059256418E-17,-53999.99999999932
Th9d5d3s,2.2923956443794413E-16,-53999.99999999975
Th5c5d3s,2.0098368214519375E-16,-53999.99999999923
KcTh6d3s,2.824116712627994E-17,-54000.00000000016
Th7d3c3s,2.243850207555319E-15,-54000.00000000012
KdTh8d3s,1.7549623274322718E-15,-54000.00000000046
Th8d3s2c,7.244144602053934E-18,-53999.99999999993
TcTh8d3s,3.0688731411489123E-15,-54000.0000000008
KdTdTh3s,3.970158792769428E-17,-53999.99999999891
TdTh3s2c,2.346468999241574E-16,-53999.99999999996
TdTh8c3s,3.0688731411489123E-15,-54000.0000000008
TcTdTh3s,2.629693478789255E-15,-54000.00000000011
QdJdTh3s,7.853997255236038E-18,-53999.99999999892
KdJdTh3s,1.8357924646795177E-16,-54000.00000000017
AdJdTh3s,2.5714403014603693E-16,-54000.00000000025
QcJdTh3s,1.6805472534379792E-17,-53999.99999999992
